Timestamp,Name,CPUPerc,MemUsage,NetIO,BlockIO
2026-04-30 15:00:40,nats.org1.esign.com,0.23%,8.246MiB / 7.133GiB,43.4kB / 47.4kB,6.69MB / 315kB
2026-04-30 15:00:40,orderer.esign.com,0.05%,51.37MiB / 7.133GiB,14MB / 27MB,47.9MB / 42.5MB
2026-04-30 15:00:40,nats.org2.esign.com,0.07%,7.629MiB / 7.133GiB,44.3kB / 48.6kB,7.36MB / 741kB
2026-04-30 15:00:48,dev-peer0.org1.esign.com-basic_1.0-41479698950150d988153a842a648c0707acfb05c38fe40865898c1e1df496b9,0.00%,27.03MiB / 7.133GiB,9.71MB / 8.34MB,17.5MB / 57.3kB
2026-04-30 15:00:48,dev-peer1.org1.esign.com-basic_1.0-41479698950150d988153a842a648c0707acfb05c38fe40865898c1e1df496b9,0.00%,4.02MiB / 7.133GiB,15.7kB / 10.6kB,8.19MB / 786kB
2026-04-30 15:00:48,dev-peer1.org2.esign.com-basic_1.0-41479698950150d988153a842a648c0707acfb05c38fe40865898c1e1df496b9,0.00%,2.422MiB / 7.133GiB,16.6kB / 11.6kB,8.2MB / 2.41MB
2026-04-30 15:00:48,dev-peer0.org2.esign.com-basic_1.0-41479698950150d988153a842a648c0707acfb05c38fe40865898c1e1df496b9,0.00%,17.14MiB / 7.133GiB,15.7kB / 10.8kB,16MB / 664kB
2026-04-30 15:00:48,app-node,0.00%,14.86MiB / 7.133GiB,102kB / 63.4kB,55.2MB / 33MB
2026-04-30 15:00:48,cli,0.00%,1.887MiB / 7.133GiB,7.81kB / 126B,1.2MB / 0B
2026-04-30 15:00:48,peer0.org2.esign.com,1.18%,111.4MiB / 7.133GiB,20.9MB / 8.12MB,14.9MB / 25.5MB
2026-04-30 15:00:48,peer1.org2.esign.com,1.21%,129MiB / 7.133GiB,20.9MB / 21.2MB,43.2MB / 50.9MB
2026-04-30 15:00:48,peer1.org1.esign.com,1.27%,140.4MiB / 7.133GiB,30.6MB / 14.2MB,13.4MB / 134MB
2026-04-30 15:00:48,peer0.org1.esign.com,1.30%,168.3MiB / 7.133GiB,60.1MB / 71.8MB,14.5MB / 117MB
2026-04-30 15:00:48,couchdb.peer0.org1,1.28%,87.5MiB / 7.133GiB,9.35MB / 7.61MB,61.6MB / 140MB
2026-04-30 15:00:48,couchdb.peer1.org2,1.48%,61.9MiB / 7.133GiB,3.97MB / 3.72MB,47.8MB / 82.4MB
2026-04-30 15:00:48,couchdb.peer0.org2,0.74%,57.9MiB / 7.133GiB,3.97MB / 3.73MB,32.9MB / 76.6MB
2026-04-30 15:00:48,couchdb.peer1.org1,1.62%,86.84MiB / 7.133GiB,9.31MB / 7.21MB,46.7MB / 125MB
2026-04-30 15:00:48,nats.org1.esign.com,3.44%,8.789MiB / 7.133GiB,43.4kB / 47.4kB,6.69MB / 315kB
2026-04-30 15:00:48,orderer.esign.com,2.99%,51.83MiB / 7.133GiB,14MB / 27MB,47.9MB / 42.5MB
2026-04-30 15:00:48,nats.org2.esign.com,0.06%,7.633MiB / 7.133GiB,44.3kB / 48.6kB,7.36MB / 741kB
2026-04-30 15:00:56,dev-peer0.org1.esign.com-basic_1.0-41479698950150d988153a842a648c0707acfb05c38fe40865898c1e1df496b9,0.00%,27.03MiB / 7.133GiB,9.71MB / 8.34MB,17.5MB / 57.3kB
2026-04-30 15:00:56,dev-peer1.org1.esign.com-basic_1.0-41479698950150d988153a842a648c0707acfb05c38fe40865898c1e1df496b9,0.00%,4.02MiB / 7.133GiB,15.8kB / 10.7kB,8.19MB / 786kB
2026-04-30 15:00:56,dev-peer1.org2.esign.com-basic_1.0-41479698950150d988153a842a648c0707acfb05c38fe40865898c1e1df496b9,0.00%,2.422MiB / 7.133GiB,16.6kB / 11.7kB,8.2MB / 2.41MB
2026-04-30 15:00:56,dev-peer0.org2.esign.com-basic_1.0-41479698950150d988153a842a648c0707acfb05c38fe40865898c1e1df496b9,0.00%,17.14MiB / 7.133GiB,15.8kB / 10.8kB,16MB / 664kB
2026-04-30 15:00:56,app-node,0.00%,14.88MiB / 7.133GiB,103kB / 63.5kB,55.2MB / 33MB
2026-04-30 15:00:56,cli,0.00%,1.887MiB / 7.133GiB,7.81kB / 126B,1.2MB / 0B
2026-04-30 15:00:56,peer0.org2.esign.com,1.19%,111.4MiB / 7.133GiB,21MB / 8.15MB,14.9MB / 25.5MB
2026-04-30 15:00:56,peer1.org2.esign.com,1.21%,128.3MiB / 7.133GiB,21MB / 21.2MB,43.2MB / 50.9MB
2026-04-30 15:00:56,peer1.org1.esign.com,1.14%,140.5MiB / 7.133GiB,30.6MB / 14.2MB,13.4MB / 134MB
2026-04-30 15:00:56,peer0.org1.esign.com,1.31%,168.6MiB / 7.133GiB,60.1MB / 71.8MB,14.5MB / 117MB
2026-04-30 15:00:56,couchdb.peer0.org1,1.53%,88.54MiB / 7.133GiB,9.35MB / 7.61MB,61.6MB / 140MB
2026-04-30 15:00:56,couchdb.peer1.org2,1.80%,62.7MiB / 7.133GiB,3.97MB / 3.72MB,47.8MB / 82.4MB
2026-04-30 15:00:56,couchdb.peer0.org2,1.30%,58.41MiB / 7.133GiB,3.97MB / 3.73MB,32.9MB / 76.6MB
2026-04-30 15:00:56,couchdb.peer1.org1,1.77%,86.91MiB / 7.133GiB,9.31MB / 7.21MB,46.7MB / 125MB
2026-04-30 15:00:56,nats.org1.esign.com,0.24%,8.5MiB / 7.133GiB,43.5kB / 47.9kB,6.69MB / 315kB
2026-04-30 15:00:56,orderer.esign.com,0.10%,51.6MiB / 7.133GiB,14MB / 27MB,47.9MB / 42.5MB
2026-04-30 15:00:56,nats.org2.esign.com,0.08%,7.145MiB / 7.133GiB,44.3kB / 49.1kB,7.36MB / 741kB
